timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,attack_type
1743660662.6820009,192.168.214.155,192.168.1.1,TCP,43834,80,725,TCP-FIN Flood
1743660662.6820045,192.168.178.15,192.168.1.1,TCP,59976,80,167,TCP-ACK Flood
1743660662.682008,192.168.102.104,192.168.1.1,UDP,10335,53,541,UDP Flood
1743660662.6820142,192.168.38.122,192.168.1.1,UDP,57121,53,957,UDP Flood
1743660662.682018,192.168.100.224,192.168.1.1,TCP,29805,80,1365,TCP-FIN Flood
1743660662.682022,192.168.26.46,192.168.1.1,TCP,25429,80,1472,TCP-SYN Flood
1743660662.6820269,192.168.90.133,192.168.1.1,TCP,29312,80,378,TCP-RST Flood
1743660662.6820307,192.168.192.203,192.168.1.1,TCP,59409,80,367,TCP-SYN Flood
1743660662.682034,192.168.126.210,192.168.1.1,UDP,16140,53,945,UDP Flood
1743660662.682038,192.168.209.218,192.168.1.1,TCP,9530,80,500,TCP-SYN Flood
1743660662.682042,192.168.204.73,192.168.1.1,TCP,8244,80,1233,TCP-ACK Flood
1743660662.6820502,192.168.77.92,192.168.1.1,UDP,12728,53,1036,UDP Flood
1743660662.682059,192.168.213.105,192.168.1.1,TCP,17637,80,360,TCP-ACK Flood
1743660662.6820643,192.168.63.229,192.168.1.1,UDP,30438,53,671,UDP Flood
1743660662.6820698,192.168.92.134,192.168.1.1,TCP,38074,80,404,TCP-SYN Flood
1743660662.6820762,192.168.106.145,192.168.1.1,UDP,46917,53,333,UDP Flood
1743660662.6820807,192.168.61.210,192.168.1.1,UDP,45485,53,665,UDP Flood
1743660662.6820872,192.168.240.3,192.168.1.1,TCP,40027,80,1323,TCP-ACK Flood
1743660662.6820948,192.168.249.68,192.168.1.1,TCP,34013,80,1108,TCP-RST Flood
1743660662.6821008,192.168.130.178,192.168.1.1,UDP,63078,53,1474,UDP Flood
1743660662.6821063,192.168.115.94,192.168.1.1,TCP,28413,80,520,TCP-RST Flood
1743660662.682111,192.168.49.255,192.168.1.1,UDP,5009,53,953,UDP Flood
1743660662.6821244,192.168.254.204,192.168.1.1,UDP,20322,53,713,UDP Flood
1743660662.6821294,192.168.233.93,192.168.1.1,UDP,26373,53,547,UDP Flood
1743660662.6821334,192.168.199.46,192.168.1.1,TCP,43055,80,200,TCP-RST Flood
1743660662.6821373,192.168.149.178,192.168.1.1,TCP,50851,80,479,TCP-FIN Flood
1743660662.6821406,192.168.49.49,192.168.1.1,UDP,49053,53,544,UDP Flood
1743660662.6821442,192.168.216.27,192.168.1.1,UDP,8852,53,1014,UDP Flood
1743660662.6821496,192.168.205.164,192.168.1.1,UDP,29122,53,379,UDP Flood
1743660662.682155,192.168.122.176,192.168.1.1,UDP,5085,53,1385,UDP Flood
1743660662.6821613,192.168.98.253,192.168.1.1,TCP,56048,80,411,TCP-FIN Flood
1743660662.6821666,192.168.137.202,192.168.1.1,UDP,36054,53,1370,UDP Flood
1743660662.6821728,192.168.84.234,192.168.1.1,TCP,24167,80,799,TCP-ACK Flood
1743660662.6821792,192.168.224.208,192.168.1.1,TCP,26434,80,1139,TCP-RST Flood
1743660662.6821847,192.168.159.247,192.168.1.1,UDP,60242,53,781,UDP Flood
1743660662.6821883,192.168.251.212,192.168.1.1,UDP,54676,53,185,UDP Flood
1743660662.6821916,192.168.30.61,192.168.1.1,UDP,6963,53,247,UDP Flood
1743660662.6821988,192.168.61.59,192.168.1.1,UDP,53895,53,464,UDP Flood
1743660662.6822026,192.168.71.161,192.168.1.1,TCP,40044,80,1377,TCP-SYN Flood
1743660662.6822064,192.168.56.226,192.168.1.1,TCP,2582,80,126,TCP-ACK Flood
1743660662.6822145,192.168.43.15,192.168.1.1,UDP,40476,53,624,UDP Flood
1743660662.6822188,192.168.101.236,192.168.1.1,UDP,2587,53,576,UDP Flood
1743660662.6822221,192.168.33.197,192.168.1.1,UDP,13030,53,171,UDP Flood
1743660662.6822252,192.168.95.233,192.168.1.1,UDP,39598,53,654,UDP Flood
1743660662.6822286,192.168.47.161,192.168.1.1,UDP,18796,53,359,UDP Flood
1743660662.6822324,192.168.248.49,192.168.1.1,TCP,9102,80,836,TCP-FIN Flood
1743660662.6822357,192.168.10.82,192.168.1.1,UDP,57086,53,439,UDP Flood
1743660662.6822395,192.168.12.23,192.168.1.1,TCP,33983,80,752,TCP-SYN Flood
1743660662.6822429,192.168.197.87,192.168.1.1,UDP,39315,53,546,UDP Flood
1743660662.6822467,192.168.74.106,192.168.1.1,UDP,34084,53,62,UDP Flood
1743660662.68225,192.168.33.76,192.168.1.1,UDP,39152,53,515,UDP Flood
1743660662.6822534,192.168.169.43,192.168.1.1,UDP,57851,53,145,UDP Flood
1743660662.6822565,192.168.40.9,192.168.1.1,UDP,28026,53,916,UDP Flood
1743660662.6822598,192.168.214.45,192.168.1.1,UDP,18121,53,643,UDP Flood
1743660662.6822639,192.168.98.190,192.168.1.1,TCP,54530,80,456,TCP-FIN Flood
1743660662.6822674,192.168.254.66,192.168.1.1,TCP,6194,80,1223,TCP-SYN Flood
1743660662.6822708,192.168.122.241,192.168.1.1,UDP,51249,53,854,UDP Flood
1743660662.682277,192.168.35.14,192.168.1.1,UDP,28818,53,559,UDP Flood
1743660662.6822832,192.168.33.193,192.168.1.1,UDP,54558,53,1330,UDP Flood
1743660662.6822865,192.168.158.191,192.168.1.1,UDP,4919,53,1368,UDP Flood
1743660662.6822903,192.168.180.34,192.168.1.1,TCP,43307,80,884,TCP-SYN Flood
1743660662.6822944,192.168.142.183,192.168.1.1,TCP,4805,80,1500,TCP-ACK Flood
1743660662.6822977,192.168.105.33,192.168.1.1,UDP,47360,53,142,UDP Flood
1743660662.6823006,192.168.243.182,192.168.1.1,UDP,43446,53,260,UDP Flood
1743660662.6823041,192.168.190.182,192.168.1.1,UDP,41484,53,884,UDP Flood
1743660662.6823108,192.168.156.53,192.168.1.1,TCP,6074,80,1085,TCP-FIN Flood
1743660662.6823146,192.168.221.250,192.168.1.1,TCP,45758,80,787,TCP-SYN Flood
1743660662.682318,192.168.4.167,192.168.1.1,UDP,37342,53,1023,UDP Flood
1743660662.682322,192.168.170.90,192.168.1.1,TCP,45303,80,1098,TCP-SYN Flood
1743660662.682326,192.168.7.226,192.168.1.1,UDP,34965,53,1146,UDP Flood
1743660662.68233,192.168.34.172,192.168.1.1,TCP,12868,80,607,TCP-ACK Flood
1743660662.6823337,192.168.78.226,192.168.1.1,TCP,42691,80,141,TCP-ACK Flood
1743660662.6823373,192.168.49.241,192.168.1.1,TCP,29180,80,478,TCP-FIN Flood
1743660662.6823409,192.168.206.59,192.168.1.1,UDP,62059,53,470,UDP Flood
1743660662.6823447,192.168.107.172,192.168.1.1,TCP,22977,80,1338,TCP-RST Flood
1743660662.6823483,192.168.220.108,192.168.1.1,TCP,31208,80,90,TCP-ACK Flood
1743660662.6823566,192.168.187.8,192.168.1.1,TCP,3425,80,298,TCP-RST Flood
1743660662.6823597,192.168.152.61,192.168.1.1,UDP,3994,53,368,UDP Flood
1743660662.6823635,192.168.106.66,192.168.1.1,TCP,5459,80,264,TCP-SYN Flood
1743660662.682368,192.168.10.104,192.168.1.1,TCP,24371,80,889,TCP-ACK Flood
1743660662.682374,192.168.135.244,192.168.1.1,UDP,13708,53,1166,UDP Flood
1743660662.6823802,192.168.224.75,192.168.1.1,TCP,57298,80,434,TCP-FIN Flood
1743660662.682387,192.168.83.13,192.168.1.1,TCP,9275,80,302,TCP-RST Flood
1743660662.6823916,192.168.164.234,192.168.1.1,TCP,11152,80,594,TCP-RST Flood
1743660662.6823955,192.168.71.38,192.168.1.1,TCP,16283,80,257,TCP-ACK Flood
1743660662.682399,192.168.147.12,192.168.1.1,TCP,14677,80,1116,TCP-SYN Flood
1743660662.6824028,192.168.188.203,192.168.1.1,TCP,61167,80,1113,TCP-ACK Flood
1743660662.6824064,192.168.175.254,192.168.1.1,TCP,40881,80,1142,TCP-RST Flood
1743660662.6824136,192.168.76.57,192.168.1.1,UDP,44511,53,1446,UDP Flood
1743660662.6824167,192.168.241.189,192.168.1.1,UDP,32846,53,701,UDP Flood
1743660662.68242,192.168.180.237,192.168.1.1,UDP,9044,53,276,UDP Flood
1743660662.6824234,192.168.122.22,192.168.1.1,UDP,55627,53,242,UDP Flood
1743660662.6824265,192.168.119.113,192.168.1.1,UDP,46256,53,343,UDP Flood
1743660662.6824317,192.168.189.216,192.168.1.1,TCP,38486,80,1492,TCP-SYN Flood
1743660662.6824355,192.168.61.154,192.168.1.1,TCP,52938,80,1163,TCP-RST Flood
1743660662.682442,192.168.104.207,192.168.1.1,UDP,23691,53,1303,UDP Flood
1743660662.6824458,192.168.76.3,192.168.1.1,TCP,11301,80,1374,TCP-FIN Flood
1743660662.6824493,192.168.191.243,192.168.1.1,TCP,33887,80,624,TCP-SYN Flood
1743660662.682454,192.168.151.133,192.168.1.1,UDP,48624,53,464,UDP Flood
1743660662.6824577,192.168.95.67,192.168.1.1,TCP,14387,80,557,TCP-FIN Flood
1743660662.682461,192.168.81.49,192.168.1.1,UDP,5615,53,145,UDP Flood
1743660662.6824648,192.168.121.207,192.168.1.1,TCP,60271,80,1045,TCP-ACK Flood
1743660662.6824713,192.168.173.55,192.168.1.1,UDP,44867,53,665,UDP Flood
1743660662.6824753,192.168.28.83,192.168.1.1,TCP,26325,80,1195,TCP-FIN Flood
1743660662.6824787,192.168.164.73,192.168.1.1,UDP,54475,53,801,UDP Flood
1743660662.6824822,192.168.180.59,192.168.1.1,TCP,12635,80,461,TCP-ACK Flood
1743660662.6824856,192.168.154.90,192.168.1.1,UDP,18425,53,449,UDP Flood
1743660662.682489,192.168.65.85,192.168.1.1,UDP,47273,53,1168,UDP Flood
1743660662.682493,192.168.188.80,192.168.1.1,TCP,26213,80,172,TCP-FIN Flood
1743660662.682496,192.168.234.127,192.168.1.1,UDP,32664,53,705,UDP Flood
1743660662.6824996,192.168.104.114,192.168.1.1,UDP,63361,53,1340,UDP Flood
1743660662.682503,192.168.149.243,192.168.1.1,UDP,28114,53,812,UDP Flood
1743660662.682506,192.168.200.54,192.168.1.1,UDP,8806,53,451,UDP Flood
1743660662.6825132,192.168.231.93,192.168.1.1,TCP,61704,80,524,TCP-SYN Flood
1743660662.682517,192.168.159.237,192.168.1.1,TCP,45934,80,1051,TCP-ACK Flood
1743660662.682524,192.168.31.207,192.168.1.1,TCP,3950,80,871,TCP-ACK Flood
1743660662.6825273,192.168.55.59,192.168.1.1,UDP,15260,53,514,UDP Flood
1743660662.6825306,192.168.223.237,192.168.1.1,UDP,31889,53,651,UDP Flood
1743660662.682534,192.168.108.163,192.168.1.1,UDP,25966,53,774,UDP Flood
1743660662.682538,192.168.92.28,192.168.1.1,UDP,38107,53,135,UDP Flood
1743660662.6825418,192.168.53.90,192.168.1.1,TCP,31822,80,225,TCP-FIN Flood
1743660662.6825457,192.168.245.181,192.168.1.1,TCP,44791,80,1109,TCP-RST Flood
1743660662.6825492,192.168.132.223,192.168.1.1,TCP,25061,80,1230,TCP-FIN Flood
1743660662.6825526,192.168.31.253,192.168.1.1,UDP,36640,53,734,UDP Flood
1743660662.6825557,192.168.94.48,192.168.1.1,UDP,7762,53,118,UDP Flood
1743660662.6825597,192.168.140.199,192.168.1.1,TCP,29714,80,1313,TCP-FIN Flood
1743660662.6825628,192.168.104.45,192.168.1.1,UDP,40250,53,185,UDP Flood
1743660662.6825662,192.168.216.50,192.168.1.1,UDP,57181,53,193,UDP Flood
1743660662.6825695,192.168.182.143,192.168.1.1,UDP,50516,53,1348,UDP Flood
1743660662.6825728,192.168.235.124,192.168.1.1,UDP,24424,53,325,UDP Flood
1743660662.6825762,192.168.228.182,192.168.1.1,UDP,47194,53,532,UDP Flood
1743660662.6825848,192.168.82.197,192.168.1.1,UDP,56800,53,914,UDP Flood
1743660662.6825914,192.168.82.52,192.168.1.1,TCP,36606,80,315,TCP-FIN Flood
1743660662.6825979,192.168.26.225,192.168.1.1,TCP,26896,80,105,TCP-RST Flood
1743660662.6826043,192.168.194.8,192.168.1.1,TCP,65011,80,1007,TCP-FIN Flood
1743660662.682611,192.168.91.110,192.168.1.1,UDP,4170,53,786,UDP Flood
1743660662.6826162,192.168.148.10,192.168.1.1,UDP,14617,53,465,UDP Flood
1743660662.6826217,192.168.37.190,192.168.1.1,TCP,17281,80,1458,TCP-FIN Flood
1743660662.6826253,192.168.226.148,192.168.1.1,UDP,21073,53,228,UDP Flood
1743660662.6826286,192.168.165.68,192.168.1.1,UDP,9730,53,773,UDP Flood
1743660662.6826324,192.168.80.147,192.168.1.1,TCP,7095,80,810,TCP-RST Flood
1743660662.682636,192.168.244.38,192.168.1.1,TCP,59051,80,1198,TCP-RST Flood
1743660662.6826448,192.168.50.37,192.168.1.1,UDP,64309,53,227,UDP Flood
1743660662.6826482,192.168.253.26,192.168.1.1,UDP,35800,53,886,UDP Flood
1743660662.6826513,192.168.226.250,192.168.1.1,UDP,15255,53,445,UDP Flood
1743660662.6826553,192.168.248.22,192.168.1.1,TCP,51506,80,1291,TCP-RST Flood
1743660662.6826608,192.168.204.161,192.168.1.1,UDP,24080,53,173,UDP Flood
1743660662.6826642,192.168.106.177,192.168.1.1,UDP,21191,53,313,UDP Flood
1743660662.6826704,192.168.80.76,192.168.1.1,UDP,20012,53,240,UDP Flood
1743660662.6826744,192.168.118.97,192.168.1.1,TCP,9860,80,222,TCP-SYN Flood
1743660662.6826825,192.168.113.55,192.168.1.1,TCP,23389,80,518,TCP-SYN Flood
1743660662.6826859,192.168.74.248,192.168.1.1,UDP,24464,53,743,UDP Flood
1743660662.6826892,192.168.190.175,192.168.1.1,UDP,6102,53,841,UDP Flood
1743660662.6826923,192.168.172.105,192.168.1.1,UDP,6914,53,1246,UDP Flood
1743660662.6826959,192.168.190.195,192.168.1.1,TCP,33919,80,1440,TCP-FIN Flood
1743660662.6826994,192.168.205.241,192.168.1.1,UDP,11192,53,927,UDP Flood
1743660662.682703,192.168.4.83,192.168.1.1,TCP,5742,80,632,TCP-SYN Flood
1743660662.6827064,192.168.174.97,192.168.1.1,UDP,11757,53,872,UDP Flood
1743660662.6827097,192.168.72.99,192.168.1.1,UDP,17794,53,824,UDP Flood
1743660662.682713,192.168.133.171,192.168.1.1,UDP,38280,53,547,UDP Flood
1743660662.6827164,192.168.182.114,192.168.1.1,UDP,10245,53,1096,UDP Flood
1743660662.6827197,192.168.241.29,192.168.1.1,UDP,17278,53,683,UDP Flood
1743660662.6827235,192.168.28.183,192.168.1.1,TCP,52448,80,360,TCP-FIN Flood
1743660662.6827273,192.168.222.162,192.168.1.1,TCP,63012,80,822,TCP-FIN Flood
1743660662.6827312,192.168.28.102,192.168.1.1,TCP,5496,80,1071,TCP-RST Flood
1743660662.6827345,192.168.237.144,192.168.1.1,UDP,7197,53,1075,UDP Flood
1743660662.682738,192.168.136.115,192.168.1.1,TCP,14482,80,99,TCP-RST Flood
1743660662.682742,192.168.114.247,192.168.1.1,TCP,7931,80,987,TCP-FIN Flood
1743660662.6827517,192.168.44.89,192.168.1.1,UDP,25625,53,1139,UDP Flood
1743660662.6827555,192.168.52.24,192.168.1.1,TCP,64925,80,107,TCP-FIN Flood
1743660662.6827593,192.168.191.168,192.168.1.1,UDP,6887,53,645,UDP Flood
1743660662.6827624,192.168.190.151,192.168.1.1,UDP,48263,53,1267,UDP Flood
1743660662.6827662,192.168.140.174,192.168.1.1,UDP,46939,53,1310,UDP Flood
1743660662.6827703,192.168.142.65,192.168.1.1,UDP,39929,53,1229,UDP Flood
1743660662.6827736,192.168.99.216,192.168.1.1,UDP,21842,53,892,UDP Flood
1743660662.6827774,192.168.130.149,192.168.1.1,TCP,14842,80,1393,TCP-RST Flood
1743660662.6827817,192.168.144.175,192.168.1.1,TCP,48319,80,348,TCP-ACK Flood
1743660662.6827853,192.168.133.21,192.168.1.1,UDP,15031,53,605,UDP Flood
1743660662.6827884,192.168.185.13,192.168.1.1,UDP,34014,53,1227,UDP Flood
1743660662.6827922,192.168.162.124,192.168.1.1,TCP,30237,80,1099,TCP-RST Flood
1743660662.6827958,192.168.241.239,192.168.1.1,TCP,22837,80,423,TCP-ACK Flood
1743660662.6828005,192.168.100.101,192.168.1.1,TCP,21101,80,919,TCP-ACK Flood
1743660662.682804,192.168.201.36,192.168.1.1,UDP,25053,53,1106,UDP Flood
1743660662.6828074,192.168.8.125,192.168.1.1,UDP,64293,53,1170,UDP Flood
1743660662.6828105,192.168.36.126,192.168.1.1,UDP,23780,53,210,UDP Flood
1743660662.6828144,192.168.140.99,192.168.1.1,TCP,61366,80,499,TCP-ACK Flood
1743660662.6828208,192.168.35.122,192.168.1.1,UDP,54822,53,170,UDP Flood
1743660662.6828249,192.168.64.236,192.168.1.1,TCP,2850,80,1145,TCP-FIN Flood
1743660662.6828282,192.168.200.73,192.168.1.1,UDP,58908,53,1291,UDP Flood
1743660662.6828315,192.168.43.163,192.168.1.1,UDP,35827,53,865,UDP Flood
1743660662.6828353,192.168.240.89,192.168.1.1,TCP,40864,80,271,TCP-SYN Flood
1743660662.6828384,192.168.172.74,192.168.1.1,UDP,48274,53,979,UDP Flood
1743660662.6828456,192.168.92.52,192.168.1.1,TCP,6727,80,449,TCP-FIN Flood
1743660662.68285,192.168.64.198,192.168.1.1,TCP,43823,80,1447,TCP-FIN Flood
1743660662.6828532,192.168.244.112,192.168.1.1,UDP,42171,53,1428,UDP Flood
1743660662.6828597,192.168.229.229,192.168.1.1,TCP,16230,80,316,TCP-FIN Flood
1743660662.6828635,192.168.152.160,192.168.1.1,UDP,47764,53,1066,UDP Flood
1743660662.682867,192.168.125.49,192.168.1.1,TCP,6698,80,966,TCP-RST Flood
1743660662.6828713,192.168.111.235,192.168.1.1,UDP,39304,53,1415,UDP Flood
1743660662.6828754,192.168.216.123,192.168.1.1,UDP,57183,53,922,UDP Flood
1743660662.6828792,192.168.31.31,192.168.1.1,TCP,21527,80,484,TCP-SYN Flood
1743660662.682883,192.168.49.100,192.168.1.1,TCP,40547,80,1467,TCP-RST Flood
1743660662.6828864,192.168.112.248,192.168.1.1,UDP,44959,53,684,UDP Flood
1743660662.6828902,192.168.72.80,192.168.1.1,TCP,22611,80,1156,TCP-RST Flood
1743660662.682897,192.168.15.133,192.168.1.1,TCP,24226,80,351,TCP-SYN Flood
1743660662.6829004,192.168.145.221,192.168.1.1,UDP,18840,53,647,UDP Flood
1743660662.6829035,192.168.114.249,192.168.1.1,UDP,38832,53,411,UDP Flood
1743660662.6829073,192.168.191.121,192.168.1.1,TCP,28773,80,1390,TCP-ACK Flood
1743660662.6829112,192.168.19.100,192.168.1.1,TCP,33841,80,362,TCP-SYN Flood
1743660662.6829145,192.168.119.221,192.168.1.1,UDP,46959,53,1450,UDP Flood
1743660662.6829178,192.168.3.54,192.168.1.1,UDP,13300,53,331,UDP Flood
1743660662.682921,192.168.238.24,192.168.1.1,UDP,57655,53,969,UDP Flood
1743660662.6829247,192.168.165.71,192.168.1.1,TCP,20303,80,1221,TCP-ACK Flood
1743660662.6829278,192.168.227.44,192.168.1.1,UDP,5881,53,261,UDP Flood
1743660662.6829317,192.168.58.227,192.168.1.1,TCP,42056,80,788,TCP-FIN Flood
1743660662.6829364,192.168.147.168,192.168.1.1,UDP,5609,53,1020,UDP Flood
1743660662.68294,192.168.221.80,192.168.1.1,TCP,53235,80,984,TCP-RST Flood
1743660662.6829433,192.168.185.79,192.168.1.1,UDP,4872,53,238,UDP Flood
1743660662.682947,192.168.142.252,192.168.1.1,TCP,11711,80,342,TCP-SYN Flood
1743660662.6829507,192.168.47.78,192.168.1.1,TCP,57561,80,534,TCP-ACK Flood
1743660662.682958,192.168.239.162,192.168.1.1,UDP,45163,53,224,UDP Flood
1743660662.6829617,192.168.33.43,192.168.1.1,TCP,63717,80,1255,TCP-FIN Flood
1743660662.6829655,192.168.47.181,192.168.1.1,TCP,1956,80,462,TCP-SYN Flood
1743660662.6829755,192.168.247.108,192.168.1.1,TCP,1026,80,1499,TCP-FIN Flood
1743660662.6829803,192.168.200.249,192.168.1.1,TCP,22682,80,1148,TCP-RST Flood
1743660662.6829836,192.168.53.237,192.168.1.1,UDP,26100,53,1335,UDP Flood
1743660662.682987,192.168.142.115,192.168.1.1,UDP,9135,53,1207,UDP Flood
1743660662.6829906,192.168.80.26,192.168.1.1,TCP,42109,80,1206,TCP-RST Flood
1743660662.682994,192.168.27.27,192.168.1.1,UDP,52065,53,76,UDP Flood
1743660662.6829977,192.168.151.123,192.168.1.1,TCP,39331,80,466,TCP-SYN Flood
1743660662.6830008,192.168.83.244,192.168.1.1,UDP,56388,53,72,UDP Flood
1743660662.6830041,192.168.34.94,192.168.1.1,UDP,43501,53,70,UDP Flood
1743660662.6830075,192.168.210.143,192.168.1.1,UDP,15054,53,1397,UDP Flood
1743660662.6830108,192.168.31.238,192.168.1.1,UDP,23210,53,1305,UDP Flood
1743660662.6830146,192.168.23.107,192.168.1.1,TCP,8768,80,316,TCP-ACK Flood
1743660662.683018,192.168.236.101,192.168.1.1,UDP,63339,53,1273,UDP Flood
1743660662.6830213,192.168.225.31,192.168.1.1,UDP,6492,53,1079,UDP Flood
1743660662.6830277,192.168.64.95,192.168.1.1,UDP,5093,53,702,UDP Flood
1743660662.6830316,192.168.198.69,192.168.1.1,TCP,27030,80,573,TCP-RST Flood
1743660662.683035,192.168.88.4,192.168.1.1,UDP,7877,53,206,UDP Flood
1743660662.6830387,192.168.26.64,192.168.1.1,TCP,60590,80,730,TCP-RST Flood
1743660662.6830456,192.168.169.180,192.168.1.1,TCP,9487,80,1074,TCP-FIN Flood
1743660662.6830492,192.168.57.146,192.168.1.1,TCP,13890,80,762,TCP-FIN Flood
1743660662.6830528,192.168.53.128,192.168.1.1,TCP,13810,80,533,TCP-RST Flood
1743660662.683056,192.168.52.73,192.168.1.1,UDP,32280,53,439,UDP Flood
1743660662.6830597,192.168.185.224,192.168.1.1,TCP,17177,80,119,TCP-RST Flood
1743660662.6830666,192.168.88.83,192.168.1.1,UDP,51621,53,410,UDP Flood
1743660662.6830704,192.168.143.32,192.168.1.1,TCP,11299,80,1008,TCP-FIN Flood
1743660662.683074,192.168.249.98,192.168.1.1,UDP,1512,53,1108,UDP Flood
1743660662.6830776,192.168.65.212,192.168.1.1,TCP,45439,80,1059,TCP-RST Flood
1743660662.6830816,192.168.96.169,192.168.1.1,UDP,54484,53,1072,UDP Flood
1743660662.6830866,192.168.22.71,192.168.1.1,TCP,43645,80,901,TCP-RST Flood
1743660662.6830897,192.168.70.74,192.168.1.1,UDP,46560,53,437,UDP Flood
1743660662.6830935,192.168.134.146,192.168.1.1,TCP,61696,80,296,TCP-RST Flood
1743660662.683097,192.168.47.76,192.168.1.1,UDP,4948,53,1231,UDP Flood
1743660662.6831002,192.168.52.14,192.168.1.1,UDP,51541,53,509,UDP Flood
1743660662.6831036,192.168.115.191,192.168.1.1,UDP,58445,53,136,UDP Flood
1743660662.6831071,192.168.153.239,192.168.1.1,TCP,7505,80,992,TCP-FIN Flood
1743660662.6831105,192.168.252.10,192.168.1.1,UDP,40794,53,69,UDP Flood
1743660662.6831172,192.168.80.20,192.168.1.1,UDP,19048,53,441,UDP Flood
1743660662.68312,192.168.150.45,192.168.1.1,UDP,30363,53,1034,UDP Flood
1743660662.6831243,192.168.7.25,192.168.1.1,TCP,13898,80,256,TCP-RST Flood
1743660662.6831276,192.168.163.6,192.168.1.1,UDP,36692,53,396,UDP Flood
1743660662.683131,192.168.136.203,192.168.1.1,UDP,38090,53,1456,UDP Flood
1743660662.6831348,192.168.110.176,192.168.1.1,TCP,52323,80,1311,TCP-FIN Flood
1743660662.6831384,192.168.34.33,192.168.1.1,TCP,15619,80,1008,TCP-RST Flood
1743660662.6831424,192.168.90.15,192.168.1.1,TCP,49699,80,495,TCP-ACK Flood
1743660662.683146,192.168.252.174,192.168.1.1,TCP,30757,80,783,TCP-FIN Flood
1743660662.6831493,192.168.51.70,192.168.1.1,UDP,13644,53,993,UDP Flood
1743660662.6831532,192.168.30.7,192.168.1.1,TCP,31453,80,1405,TCP-SYN Flood
1743660662.6831563,192.168.175.112,192.168.1.1,UDP,1527,53,175,UDP Flood
1743660662.68316,192.168.2.70,192.168.1.1,TCP,48550,80,1496,TCP-ACK Flood
1743660662.6831672,192.168.34.110,192.168.1.1,TCP,37523,80,379,TCP-SYN Flood
1743660662.6831708,192.168.12.13,192.168.1.1,TCP,29242,80,846,TCP-FIN Flood
1743660662.6831741,192.168.15.32,192.168.1.1,UDP,26220,53,92,UDP Flood
1743660662.6831772,192.168.175.2,192.168.1.1,UDP,34425,53,136,UDP Flood
1743660662.683182,192.168.187.112,192.168.1.1,TCP,27073,80,623,TCP-FIN Flood
1743660662.6831856,192.168.54.173,192.168.1.1,TCP,12893,80,1043,TCP-SYN Flood
1743660662.683194,192.168.42.190,192.168.1.1,TCP,57661,80,173,TCP-RST Flood
1743660662.6831977,192.168.176.255,192.168.1.1,TCP,18091,80,1234,TCP-ACK Flood
1743660662.6832013,192.168.194.254,192.168.1.1,UDP,16547,53,1249,UDP Flood
1743660662.683205,192.168.248.24,192.168.1.1,TCP,27044,80,533,TCP-SYN Flood
1743660662.6832082,192.168.200.239,192.168.1.1,UDP,58025,53,130,UDP Flood
1743660662.6832144,192.168.21.37,192.168.1.1,UDP,27665,53,1355,UDP Flood
1743660662.6832178,192.168.227.104,192.168.1.1,UDP,7689,53,533,UDP Flood
1743660662.6832216,192.168.234.78,192.168.1.1,TCP,9875,80,1208,TCP-FIN Flood
1743660662.6832254,192.168.41.70,192.168.1.1,TCP,19351,80,925,TCP-SYN Flood
1743660662.683229,192.168.117.119,192.168.1.1,UDP,13567,53,1497,UDP Flood
1743660662.683232,192.168.195.82,192.168.1.1,UDP,14014,53,1075,UDP Flood
1743660662.6832354,192.168.216.33,192.168.1.1,UDP,5679,53,1061,UDP Flood
1743660662.6832387,192.168.142.50,192.168.1.1,UDP,3056,53,1379,UDP Flood
1743660662.6832418,192.168.110.105,192.168.1.1,UDP,50692,53,858,UDP Flood
1743660662.6832461,192.168.124.40,192.168.1.1,TCP,43865,80,109,TCP-FIN Flood
1743660662.6832495,192.168.62.238,192.168.1.1,UDP,35480,53,1457,UDP Flood
1743660662.6832533,192.168.140.28,192.168.1.1,TCP,58807,80,526,TCP-ACK Flood
1743660662.6832602,192.168.218.106,192.168.1.1,UDP,58252,53,250,UDP Flood
1743660662.6832676,192.168.188.118,192.168.1.1,TCP,14634,80,532,TCP-SYN Flood
1743660662.683271,192.168.24.61,192.168.1.1,UDP,42351,53,799,UDP Flood
1743660662.6832778,192.168.110.6,192.168.1.1,UDP,61290,53,78,UDP Flood
1743660662.6832814,192.168.220.228,192.168.1.1,TCP,50325,80,484,TCP-FIN Flood
1743660662.6832852,192.168.74.137,192.168.1.1,TCP,50423,80,727,TCP-RST Flood
1743660662.6832888,192.168.44.198,192.168.1.1,UDP,32276,53,147,UDP Flood
1743660662.6832933,192.168.41.21,192.168.1.1,TCP,55832,80,1452,TCP-FIN Flood
1743660662.6832983,192.168.224.83,192.168.1.1,TCP,56093,80,854,TCP-SYN Flood
1743660662.683302,192.168.139.187,192.168.1.1,TCP,28814,80,336,TCP-RST Flood
1743660662.683306,192.168.233.119,192.168.1.1,TCP,8889,80,922,TCP-ACK Flood
1743660662.6833093,192.168.68.129,192.168.1.1,UDP,41843,53,820,UDP Flood
1743660662.6833127,192.168.56.62,192.168.1.1,UDP,51551,53,758,UDP Flood
1743660662.683316,192.168.140.134,192.168.1.1,UDP,42529,53,724,UDP Flood
1743660662.6833198,192.168.63.213,192.168.1.1,TCP,34893,80,1286,TCP-ACK Flood
1743660662.6833234,192.168.206.171,192.168.1.1,TCP,60875,80,802,TCP-RST Flood
